classifier,configuration_id,scenario_id,attack_type,attack_rate,attack_severity,metric,count,mean,std,min,max,ci95_low,ci95_high
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_wall_time_sec,0,,,,,,
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_cpu_time_sec,0,,,,,,
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_peak_rss_mib,0,,,,,,
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,combined_fit_wall_time_sec,0,,,,,,
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,inference_wall_time_sec,5,0.0026706714801548515,0.0004607087571541441,0.0021263665999867952,0.003290673199808225,0.002098626002738895,0.003242716957570808
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,per_record_inference_sec,5,4.451119133591419e-07,7.6784792859024e-08,3.543944333311325e-07,5.484455333013708e-07,3.4977100045648254e-07,5.404528262618013e-07
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,inference_cpu_time_sec,5,0.0027346966200013866,0.0005016670697419386,0.002167130200001566,0.0034522304000006443,0.0021117946804179496,0.0033575985595848236
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,inference_peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,serialized_model_bytes,5,4116.0,327.90242451070714,3764.0,4404.0,3708.8553645610036,4523.144635438996
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,serialized_model_kib,5,4.01953125,0.32021721143623744,3.67578125,4.30078125,3.621929066954105,4.417133433045895
logistic_regression,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,selected_feature_count,5,42.0,0.0,42.0,42.0,42.0,42.0
logistic_regression,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,source_block_count,5,9.0,0.0,9.0,9.0,9.0,9.0
logistic_regression,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,selected_input_bytes,5,2016132.0,0.0,2016132.0,2016132.0,2016132.0,2016132.0
logistic_regression,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_wall_time_sec,5,0.5226187851993018,0.1320858923339655,0.33173528499901295,0.6544766820006771,0.358612488017468,0.6866250823811357
logistic_regression,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_cpu_time_sec,5,0.32897909459999986,0.11776488132572177,0.18253484599999936,0.47190246899999977,0.18275468120499616,0.47520350799500355
logistic_regression,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_peak_rss_mib,5,181.35625,0.274181465592076,181.0546875,181.63671875,181.01580874519928,181.6966912548007
